date,score_twitter,volume_gg,volume_twitter,volume_wiki
1449360000,0.153458002508495,1346,68,7456
1449446400,0.06503259941912,1913,56,8731
1449532800,0.15979132415794,1173,80,15178
1449619200,0.095228124395133,1338,39,63357
1449705600,0.108499583249468,1544,32,28831
1449792000,0.173388574069233,1449,51,15030
1449878400,0.112262090976143,1527,63,10109
1449964800,0.189577426205197,1733,94,9965
1450051200,0.239732722880946,1625,67,10789
1450137600,0.118970653098795,1518,34,13363
1450224000,0.137851905744065,1572,23,12503
1450310400,0.008833490902111,1755,22,10082
1450396800,0.075733559502073,1819,38,8657
1450483200,0.123391872758815,1774,50,7633
1450569600,0.074240509656332,1759,51,7718
1450656000,0.117716891829394,1875,19,9199
1450742400,0.124773757423812,1768,18,8303
1450828800,0.050113847168549,1735,13,8266
1450915200,0.144824251604287,2031,27,7148
1451001600,0.110678389783746,1977,36,6632
1451088000,0.10729425367033,1954,39,8664
1451174400,0.068617537394507,1986,56,13392
1451260800,0.134297044569006,1900,54,9782
1451347200,0.145278247731246,1669,34,8690
1451433600,0.157806833158959,1700,61,8638
1451520000,0.117766416615531,1295,28,7240
1451606400,0.124994477068017,1355,39,6245
1451692800,0.106395783493828,1378,34,7707
1451779200,0.025914125787404,1401,33,9635
1451865600,0.177289302402492,1398,53,9914
1451952000,0.176896857981988,1640,39,9817
1452038400,0.075667618995887,1506,15,8812
1452124800,0.061540510840921,1194,31,10472
1452211200,0.196191435966359,1149,43,8982
1452297600,0.236854242420808,1194,43,7506
1452384000,0.066038644974901,1194,68,7441
1452470400,0.179665822835459,1204,61,9126
1452556800,0.110500232024673,1213,125,8556
1452643200,0.021037586131644,1788,97,8535
1452729600,0.108276097112544,1995,71,8500
1452816000,0.153323559979771,1709,74,10379
